Country Name,Year,Government expenditure on education total (% of GDP),Literacy rate adult total (% of people ages 15 and above),Automated teller machines (ATMs) (per 100000 adults),Life expectancy at birth total (years),Fixed broadband subscriptions (per 100 people),Internet users (per 100 people),Mobile cellular subscriptions (per 100 people),Secure Internet servers (per 1 million people),School enrollment secondary (gross) gender parity index (GPI),hospital beds/1000 people,physicians/1000 people,Maternal mortality ratio (modeled estimate per 100000 live births),Research and development expenditure (% of GDP)
Armenia,2006,2.715770006,,7.640129526,73.54826829,,5.631787777,41.95135986,2.66474716,,4.4,3.7,40,0.240569994
Armenia,2007,3.018939972,,14.34916355,73.76465854,0.13043993,6.021253397,62.7586975,4.350565925,1.145349979,4.1,3.697,35,0.211070001
Armenia,2008,3.172729969,,22.8525505,73.945,0.463444353,6.21,48.43008603,4.705836481,1.16573,,,39,0.224380001
Armenia,2009,3.840790033,,29.82638241,74.09582927,1.343865581,15.3,73.83377008,7.754269231,1.170050025,3.7,2.677,36,0.290930003
Armenia,2010,3.249000072,,33.4955611,74.22634146,3.157959383,25,130.4322327,18.22172191,,,2.743,33,0.241390005
Armenia,2011,3.143840075,99.74440765,42.46672318,74.34282927,5.417223324,32,108.336201,28.97589744,,3.95,2.661,31,0.270139992
Armenia,2012,3.071239948,,48.76194668,74.45209756,7.142041595,37.5,111.9146632,26.86060922,,3.9,2.687,30,0.238529995
Armenia,2013,2.650180101,,51.78922487,74.56136585,8.165718482,41.9,112.4206552,40.10437833,,,2.698,28,0.222159997
Armenia,2014,2.240499973,,56.72581229,74.67570732,9.144970325,54.62280586,115.9232102,40.91606751,,,,26,0.240789995
Armenia,2015,,99.76841736,57.49228868,,9.577593598,58.24933222,115.1455092,49.04377886,,,,25,
Armenia,2016,,,,,,,,,,,,,
Aruba,1980,,,,72.22014634,,,0,,,,,,
Aruba,1981,,,,72.46234146,,,0,,,,,,
Aruba,1982,,,,72.67319512,,,0,,,,,,
Aruba,1983,,,,72.84902439,,,0,,,,,,
Aruba,1984,,,,72.9897561,,,0,,,,,,
Aruba,1985,,,,73.09797561,,,0,,,,,,
Aruba,1986,,,,73.17936585,,,0,,,,,,
Aruba,1987,,,,73.24270732,,,0,,,,,,
Aruba,1988,,,,73.2962439,,,0,,,,,,
Aruba,1989,,,,73.3444878,,,0,,,,,,
Aruba,1990,,,,73.38997561,,0,0,,,,,,
Aruba,1991,,,,73.43312195,,,0,,,,,,
Aruba,1992,,,,73.4717561,,,0.029310471,,,,,,
Aruba,1993,,,,73.50531707,,,,,,,,,
Aruba,1994,,,,73.5357561,,,,,,,,,
Aruba,1995,,,,73.56360976,,,2.138784453,,,,1.12,,
Aruba,1996,,,,73.58943902,,2.768382663,3.605985937,,,,,,
Aruba,1997,,,,73.61480488,,,3.98141538,,,,,,
Aruba,1998,4.763160229,,,73.64229268,,,6.16435217,,,,,,
Aruba,1999,4.395540237,,,73.67539024,,4.506179098,13.48254011,,1.058879972,,,,
Aruba,2000,4.714680195,97.29125214,,73.72060976,,15.44282295,16.50927821,,1.03342998,,,,
Aruba,2001,4.739490032,,,73.78290244,,17.1,57.05427692,32.29487373,1.047049999,,,,
Aruba,2002,4.924270153,,,73.8652439,,18.8,65.05605558,,1.054080009,,,,
Aruba,2003,,,,73.96856098,1.442045045,20.8,72.10431377,51.53842189,1.048779964,,,,
Aruba,2004,4.408899784,,,74.09085366,7.051710518,23,99.64250268,151.9110409,1.000329971,,,,
Aruba,2005,4.680759907,,,74.22807317,12.27019624,25.4,103.3849507,289.9101279,1.004459977,,,,
Aruba,2006,,,,74.37619512,13.83814341,28,108.1325002,357.0365963,0.987909973,,,,
Aruba,2007,4.799180031,,,74.5267561,15.80335708,30.9,112.2180618,385.3069612,1.030640006,,,,
Aruba,2008,4.915589809,,,74.67573171,18.15203663,52,119.2038996,414.4382388,1.071200013,,,,
Aruba,2009,5.924670219,,,74.81814634,18.53714331,58,126.2103374,374.6943283,1.049600005,,,,
Aruba,2010,6.712490082,96.82263947,,74.95353659,18.91492859,62,129.72824,364.1839818,1.051259995,,,,
Aruba,2011,6.036870003,,110.9658965,75.08139024,,69,,500.3139225,1.056349993,,,,
Aruba,2012,,,119.5676045,75.2057561,,74,131.8565401,312.5213638,1.016790032,,,,
Aruba,2013,,,124.1562199,75.32865854,18.65689771,78.9,134.873823,281.7695125,,,,,
Aruba,2014,,,117.9175054,75.45109756,18.56310004,83.78,135.0658893,338.3571311,,,,,
Aruba,2015,,97.52420044,119.0490223,,18.28875049,88.66122693,135.72178,279.1440865,,,,,
Aruba,2016,,,,,,,,,,,,,
Australia,1980,5.658470154,,,74.33365854,,,0,,,12.30000019,,,
Australia,1981,,,,74.66341463,,,0,,,12.19999981,1.8,,
Australia,1982,5.482379913,,,74.90487805,,,0,,,12.10000038,,,
Australia,1983,5.374400139,,,75.14634146,,,0,,,11.89999962,,,
Australia,1984,,,,75.38780488,,,0,,,11.69999981,1.8,,
Australia,1985,5.40571022,,,75.62926829,,,0,,,10.89999962,1.9,,
Australia,1986,5.281189919,,,75.87073171,,,0,,,,2,,
Australia,1987,5.070049763,,,76.15170732,,,0.027108122,,,10.5,2.1,,
Australia,1988,4.916930199,,,76.43268293,,,0.19063123,,,,2.1,,
Australia,1989,4.746560097,,,76.71365854,,,0.560966912,,,9.800000191,2.1,,
Australia,1990,4.673110008,,,76.99463415,,0.585094712,1.081736077,,,,2.2,8,
Australia,1991,4.792200089,,,77.27560976,,1.097203891,1.682627998,,,9.199999809,2.3,8,
Australia,1992,4.68764019,,,77.37804878,,1.768764913,2.835372025,,,8.899999619,2.4,8,
Australia,1993,5.509150028,,,77.87804878,,1.974611016,3.892879466,,1.004480004,8.899999619,2.4,8,
Australia,1994,5.246590137,,,77.87804878,,2.232101254,6.807810813,,0.996930003,8.699999809,2.4,8,
Australia,1995,5.119830132,,,77.82926829,,2.759654513,12.37017796,,0.996060014,8.699999809,2.4,8,
Australia,1996,5.229489803,,,78.07804878,,3.27524987,21.7568676,,0.995869994,8.5,2.516,8,1.662209988
Australia,1997,,,,78.4804878,,16.36935838,24.66137476,,1.031780005,8.300000191,2.4,9,
Australia,1998,,,,78.63170732,,30.81323944,26.16715738,,1.040699959,8.199999809,2.4,8,1.514950037
Australia,1999,,,,78.93170732,,40.7837839,33.18891382,,1.005579948,7.900000095,2.4,9,
Australia,2000,4.894659996,,,79.23414634,,46.75611561,44.45626668,,1.013020039,7.800000191,2.5,9,1.576609969
Australia,2001,,,,79.63414634,0.630155388,52.68926643,57.12450962,176.2736311,0.995039999,7.599999905,2.474,8,
Australia,2002,,,,79.93658537,1.309180367,,64.2670099,,0.982060015,4,2.5,8,1.753620028
Australia,2003,,,,80.23902439,2.590070997,,71.9035383,288.9612674,0.988279998,,,8,
Australia,2004,,,133.8051947,80.4902439,5.005321616,,81.50958522,408.5972356,0.97803998,3.9,,7,1.85394001
Australia,2005,4.912660122,,143.4843017,80.84146341,9.824209034,63,89.76286231,498.068135,0.975960016,4,,7,
Australia,2006,4.744939804,,147.8672363,81.04146341,18.69106653,66,94.70140374,579.0925649,0.998690009,3.97,2.704,7,2.183099985
Australia,2007,4.661159992,,152.9508047,81.29268293,,69.45,100.0646043,814.8322418,1.006060004,,,7,
Australia,2008,4.635290146,,149.5194523,81.39512195,24.55521678,71.67,102.1940537,999.049376,0.999750018,,,7,2.402420044
Australia,2009,5.09262991,,154.5220182,81.54390244,23.69181885,74.25,100.7390114,1222.44914,0.981559992,3.8,2.991,7,
Australia,2010,5.568940163,,161.1967654,81.69512195,24.59328685,76,100.4263074,1784.560918,0.969630003,3.9,3.851,6,2.383949995
Australia,2011,5.099070072,,166.6004392,81.89512195,24.41455206,79.48769771,104.610551,2027.795494,0.967750013,,3.273,7,2.246059895
Australia,2012,4.896460056,,165.5098957,82.04634146,24.88018575,79,105.585695,1721.073691,0.96697998,,,6,
Australia,2013,5.270659924,,160.4780576,82.14878049,25.62273287,83.45349717,106.8434974,1252.998127,0.946439981,,,6,2.195749998
Australia,2014,,,160.1377796,82.25121951,27.65955673,84,131.2305468,1350.10586,,,,6,
Australia,2015,,,164.6224434,,27.85174046,84.56051935,132.8005094,1460.945843,,,,6,
Australia,2016,,,,,,,,,,,,,
Austria,1980,5.021070004,,,72.46341463,,,0,,,11.19999981,1.6,,
Austria,1981,5.380770206,,,72.81219512,,,0,,0.897530019,,1.7,,
Austria,1982,5.375939846,,,72.96097561,,,0,,0.911750019,,1.7,,
Austria,1983,5.316589832,,,73.01219512,,,0,,0.905019999,,1.8,,
Austria,1984,5.307260036,,,73.61219512,,,0,,0.905399978,,1.8,,
Austria,1985,5.309999943,,,73.81463415,,,0.128856131,,0.927489996,10.89999962,1.9,,
Austria,1986,5.513239861,,,74.31707317,,,0.25189156,,0.911989987,10.80000019,1.9,,
Austria,1987,5.389090061,,,74.76829268,,,0.345358749,,0.902279973,10.69999981,2,,
Austria,1988,5.203269958,,,75.21707317,,,0.48515954,,0.908760011,10.60000038,2.1,,
Austria,1989,5.030290127,,,75.26585366,,,0.664667026,,0.922850013,10.39999962,2.2,,
Austria,1990,4.969230175,,,75.56829268,,0.130369377,0.96086037,,0.914200008,10.19999981,2.2,8,
Austria,1991,5.115540028,,,75.61707317,,0.259081553,1.493599184,,0.92227,9.899999619,2.3,8,
Austria,1992,5.309770107,,,75.81707317,,0.642817619,2.211730703,,0.923120022,9.699999809,2.4,8,
Austria,1993,5.264679909,,,76.06829268,,0.76534273,2.805498884,,0.93009001,9.399999619,2.5,7,
Austria,1994,,,,76.4195122,,1.393422968,3.504549191,,0.936590016,9.5,2.6,7,
Austria,1995,5.441460133,,,76.66829268,,1.890210524,4.80296973,,0.938950002,9.399999619,2.7,6,
Austria,1996,5.271679878,,,76.87073171,,6.909162353,7.475118128,,0.945070028,9.300000191,2.8,6,1.584310055
Austria,1997,,,,77.3195122,,9.533974317,14.47070198,,0.953209996,9.199999809,2.9,5,1.658550024
Austria,1998,6.119900227,,,77.67073171,,15.42121932,28.62886002,,0.945789993,9,3.1,5,1.736129999
Austria,1999,6.125339985,,,77.87560976,0.635626847,23.0443171,53.07787628,,0.954540014,8.899999619,3.1,5,1.849300027
Austria,2000,5.599569798,,,78.12682927,2.375234126,33.73013295,76.26932886,,0.959179997,8.699999809,3.2,5,1.889660001
Austria,2001,5.586349964,,,78.57560976,3.982885766,39.18545018,81.26031128,83.18523088,0.958989978,8.600000382,3.3,5,1.995990038
Austria,2002,5.532680035,,,78.67804878,5.573540832,36.56,83.24472516,,0.95115,8.399999619,3.3,5,2.069930077
Austria,2003,5.381869793,,,78.63170732,7.381186841,42.7,89.33569564,142.3395875,0.948189974,8.300000191,3.378,5,2.182679892
Austria,2004,5.320940018,,116.1766266,79.1804878,10.61861746,54.28,97.54481697,194.0781447,0.944750011,,,4,2.173680067
Austria,2005,5.271490097,,106.8070398,79.33170732,14.24998701,58,105.1755856,231.6528455,0.95152998,7.7,,5,2.383239985
Austria,2006,5.252930164,,108.3559071,79.8804878,17.30013302,63.6,112.124675,284.3272552,0.959959984,7.6496,3.66,4,2.371150017
Austria,2007,5.17663002,,108.6329991,80.1804878,19.51521651,69.37,119.2569828,400.3381598,0.960120022,7.8,3.794,4,2.432399988
Austria,2008,5.296989918,,110.1702348,80.43170732,20.72612399,72.87,129.6551516,481.8845073,0.957260013,7.7,,4,2.585570097
Austria,2009,5.767409801,,112.3526007,80.33170732,22.43894946,73.45,136.57901,555.174479,0.954339981,7.7,,4,2.613579988
Austria,2010,5.725019932,,112.9342096,80.5804878,24.40393415,75.17,145.6928199,858.7412494,0.96006,7.63,4.862,4,2.737839937
Austria,2011,5.619430065,,113.8620557,80.98292683,24.87522071,78.7399931,154.426039,996.4675571,0.960910022,7.6,4.83,4,2.68163991
Austria,2012,5.453350067,,115.733207,80.93658537,25.167924,80.02999392,160.5397387,1139.0285,0.960229993,,,4,2.885610104
Austria,2013,5.56483984,,117.4176464,81.13658537,26.27971624,80.6188,156.2304116,1078.617233,0.960529983,,,4,2.964359999
Austria,2014,,,119.0947236,81.33658537,27.6669166,81,151.9112515,1266.628227,0.954280019,,,4,2.986089945
Austria,2015,,,118.3596046,,28.58341101,83.9263,157.4082637,1500.507253,,,,4,
Austria,2016,,,,,,,,,,,,,
Azerbaijan,1980,,,,64.68131707,,,0,,,9.745200157,3.362099886,,
Azerbaijan,1981,,,,64.71643902,,,0,,0.973969996,,,,
Azerbaijan,1982,,,,64.83073171,,,0,,,,,,
Azerbaijan,1983,,,,65.00809756,,,0,,,,,,
Azerbaijan,1984,,,,65.22590244,,,0,,,,,,
Azerbaijan,1985,,,,65.42778049,,,0,,,9.896800041,3.799499989,,
Azerbaijan,1986,,,,65.54134146,,,0,,0.961009979,9.841099739,3.877199888,,
Azerbaijan,1987,,,,65.52592683,,,0,,,9.882100105,3.906199932,,
Azerbaijan,1988,,,,65.36914634,,,0,,,9.966300011,3.963500023,,
Azerbaijan,1989,,,,65.08926829,,,0,,,10.20440006,3.989900112,,
Azerbaijan,1990,,,,64.74636585,,0,0,,,10.09920025,3.917200089,64,
Azerbaijan,1991,,,,64.42414634,,,0,,1.00387001,10.02089977,3.916399956,65,
Azerbaijan,1992,6.057970047,,,64.2072439,,,0,,0.983690023,10.54279995,3.881299973,83,
Azerbaijan,1993,,,,64.15402439,,,0,,0.96013999,10.48750019,3.927700043,82,
Azerbaijan,1994,,,,64.28158537,,0.001431415,0.006514549,,0.939740002,10.07059956,3.896100044,92,
Azerbaijan,1995,3.337369919,,,64.57582927,,0.002055556,0.077212068,,1.030519962,10.02000046,3.925,86,
Azerbaijan,1996,3.512520075,,,64.994,,0.006354585,0.216497822,,1.050169945,9.81000042,3.899,77,0.235330001
Azerbaijan,1997,,,,65.46239024,,0.025187933,0.504939253,,1.086410046,9.609999657,3.831,73,0.369500011
Azerbaijan,1998,3.380000114,,,65.92336585,,0.037485109,0.814081353,,,9.06000042,3.602,66,0.421240002
Azerbaijan,1999,4.212170124,98.79180145,,66.3554878,,0.099228942,4.597452067,,,8.899999619,3.521,61,0.392890006
Azerbaijan,2000,3.853990078,,,66.7582439,,0.147757576,5.178780011,,,8.680000305,3.607,48,0.335999995
Azerbaijan,2001,3.503420115,,,67.15029268,,0.305564638,8.907406533,0.12328632,,8.510000229,3.536,43,0.340009987
Azerbaijan,2002,3.154489994,,,67.56107317,0.012077633,4.999713678,9.592056203,,,,,38,0.301550001
Azerbaijan,2003,3.286149979,,,68.00368293,,,12.62937463,0.121446181,,8.300000191,3.547,38,0.324959993
Azerbaijan,2004,3.447659969,,,68.47019512,,,17.20615651,0.361162945,,,,32,0.298310012
Azerbaijan,2005,2.974620104,,,68.93726829,0.025503895,8.030375356,26.18119583,0.476652943,,8.2,,34,0.219940007
Azerbaijan,2006,2.555510044,,17.00431342,69.3752439,0.045643361,11.99217733,38.35542641,0.471445156,0.963639975,8.1,3.63,30,0.171650007
Azerbaijan,2007,2.549279928,99.60191345,20.2784494,69.7565122,0.166474309,14.54,51.52721935,0.582662301,0.965749979,7.9,3.794,29,0.170059994
Azerbaijan,2008,2.44092989,,22.62817048,70.06395122,0.675853087,17.08,73.75810024,1.597553461,0.98755002,,,28,0.165539995
Azerbaijan,2009,3.224309921,99.75984192,24.61057745,70.29368293,1.112809258,27.4,86.32194952,1.900026634,1.029119968,7.5,3.782,27,0.249760002
Azerbaijan,2010,2.780620098,99.77114105,27.04553131,70.45131707,5.226055387,46,100.0593201,5.080441053,0.98518002,,3.785,27,0.218480006
Azerbaijan,2011,2.435640097,99.77863312,29.90810753,70.55180488,10.58273509,50,109.9720704,4.687628433,0.979589999,4.55,3.379,26,0.210840002
Azerbaijan,2012,2.096299887,99.77577209,31.21331561,70.62395122,14.71264402,54.2,108.7683381,6.454538961,0.986129999,4.7,3.432,25,0.217240006
Azerbaijan,2013,2.462179899,99.78936005,33.00816968,70.69058537,18.18868169,73.00000137,107.6134072,8.495454029,0.982990026,,3.402,25,0.211410001
Azerbaijan,2014,,99.78898621,35.08258631,70.76321951,19.94842398,75.00001564,110.9053634,13.52899121,0.993529975,,,26,0.209910005
Azerbaijan,2015,,99.8052597,35.74881754,,19.76010603,77,111.2826317,16.37076848,,,,25,
Azerbaijan,2016,,,,,,,,,,,,,
Bahamas,1980,,,,68.45860976,,,0,,,4.404799938,0.93809998,,
Bahamas,1981,,,,68.69541463,,,0,,,,,,
Bahamas,1982,,,,68.92968293,,,0,,1.132750034,,,,
Bahamas,1983,,,,69.16046341,,,0,,1.145720005,,,,
Bahamas,1984,,,,69.3872439,,,0,,,,0.943199992,,
Bahamas,1985,,,,69.61060976,,,0,,1.162199974,,,,
Bahamas,1986,,,,69.82909756,,,0,,1.144749999,,,,
Bahamas,1987,,,,70.04278049,,,0,,1.096330047,,,,
Bahamas,1988,,,,70.24965854,,,0,,,,,,
Bahamas,1989,,,,70.44778049,,,0,,,,,,
Bahamas,1990,,,,70.63065854,,0,0.749791291,,,4,1.290099978,46,
Bahamas,1991,,,,70.79180488,,,0.773644017,,,,,46,
Bahamas,1992,,,,70.92963415,,,0.977087303,,1.024389982,,,45,
Bahamas,1993,,,,71.04814634,,,0.885634717,,1.016589999,3.883899927,1.445700049,45,
Bahamas,1994,,,,71.15480488,,,,,,,,47,
Bahamas,1995,,,,71.26256098,,0.960030721,1.464024281,,0.999570012,3.6,1.49,49,
Bahamas,1996,,,,71.39043902,,1.746950698,1.744231135,,,3.940000057,1.518,52,
Bahamas,1997,,,,71.54987805,,1.362953903,2.161446077,,1.248729944,,,54,
Bahamas,1998,,,,71.74787805,,2.33559071,2.784158716,,,,1.054,55,
Bahamas,1999,,,,71.98436585,,3.764557822,5.422195868,,0.985800028,,,58,
Bahamas,2000,2.849989891,,,72.25429268,,8,10.58708553,,,3.5,,61,
Bahamas,2001,,,,72.54509756,1.36598406,11.8,19.98481873,72.57420713,,3.4,,64,
Bahamas,2002,,,,72.84126829,2.439821511,18,39.3992344,,1.040410042,3.400000095,,67,
Bahamas,2003,,,,73.12729268,3.466466428,20,38.72582567,129.8466859,,3.4,,71,
Bahamas,2004,,,63.58751495,73.39465854,3.971153846,22,57.69447891,161.2208136,0.989820004,3.4,,71,
Bahamas,2005,,,64.49979997,73.63887805,4.066389537,25,69.21279415,148.8262469,0.99624002,,,74,
Bahamas,2006,,,63.66638813,73.85846341,4.943358898,26,75.37855087,136.9858934,1.001850009,3.2,,78,
Bahamas,2007,,,65.55215081,74.05946341,5.993293359,27,109.340767,175.3058356,1.027999997,3.2,,78,
Bahamas,2008,,,66.10808483,74.24743902,7.320434059,31.54,102.7875065,232.3666689,1.016909957,3.1,2.818,82,
Bahamas,2009,,,66.90266398,74.42390244,8.911061463,33.88,101.2186453,253.6783359,1.02117002,3.1,,80,
Bahamas,2010,,,65.82783874,74.59239024,6.852187807,43,118.8292307,351.9662999,1.053709984,3.1,,85,
Bahamas,2011,,,76.06855284,74.75441463,4.230054241,65,81.5628489,398.1336802,,2.9,,86,
Bahamas,2012,,,74.50874018,74.91446341,,71.74820281,80.65383375,316.8737983,,,,82,
Bahamas,2013,,,104.3725359,75.07353659,,72,76.05187427,267.3082064,,,,81,
Bahamas,2014,,,110.5103992,75.23365854,20.17089638,76.92,82.29635806,255.8386024,,,,83,
Bahamas,2015,,,112.1101808,,20.90522747,78,80.29307262,337.6123334,,,,80,
Bahamas,2016,,,,,,,,,,,,,
Bahrain,1980,,,,69.77865854,,,0,,0.848670006,3.314399958,1.086799979,,
Bahrain,1981,,69.75350952,,70.17658537,,,0,,0.809029996,,,,
Bahrain,1982,,,,70.53736585,,,0,,0.847750008,,,,
Bahrain,1983,,,,70.864,,,0,,0.861090004,,,,
Bahrain,1984,,,,71.16,,,0,,0.910539985,,,,
Bahrain,1985,,,,71.42787805,,,0,,0.924600005,,1.218799949,,
Bahrain,1986,,,,71.67168293,,,0.142563513,,0.954710007,,,,
Bahrain,1987,,,,71.89595122,,,0.381286664,,0.956820011,,,,
Bahrain,1988,,,,72.10570732,,,0.620306327,,0.972500026,,,,
Bahrain,1989,,,,72.30797561,,,0.883522952,,1.00782001,3.33949995,,,
Bahrain,1990,,,,72.5072439,,0,1.037818786,,1.023249984,,,26,
Bahrain,1991,,84.01383209,,72.7095122,,,1.442965201,,1.042969942,,1.315000057,25,
Bahrain,1992,,,,72.91473171,,,1.852315921,,1.071020007,,,25,
Bahrain,1993,,,,73.12390244,,,2.120546339,,1.067119956,,0.109899998,23,
Bahrain,1994,,,,73.3375122,,,3.207749877,,1.058889985,,,22,
Bahrain,1995,,,,73.55507317,,0.346205844,4.895960832,,1.039870024,,,22,
Bahrain,1996,,,,73.77509756,,0.843254219,6.913956774,,1.049010038,,,22,
Bahrain,1997,,,,73.99160976,,1.646299202,9.799631738,,1.081179976,2.900000095,1,22,
Bahrain,1998,,,,74.20309756,,3.218202151,14.90809458,,1.076719999,,,22,
Bahrain,1999,,,,74.40607317,,4.720358118,20.82466731,,1.083310008,,,22,
Bahrain,2000,,,,74.5994878,,6.153732546,30.78644018,,1.077559948,,1.001,21,
Bahrain,2001,,86.54873657,,74.78182927,0.168300778,15.03863425,42.87476619,15.82977523,1.119369984,,1.071,21,
Bahrain,2002,,,,74.95407317,0.67982543,18.05072089,53.10146463,,1.16407001,,1.117,21,
Bahrain,2003,,,,75.11770732,1.261174679,21.55494499,57.39322693,18.38247362,1.149749994,2.799999952,1.127,20,
Bahrain,2004,,,,75.27321951,1.822779873,21.45868051,79.19074229,35.89157773,1.117059946,,1.087,20,
Bahrain,2005,,,,75.42214634,2.436744913,21.30373351,87.21698081,40.36843696,1.086470008,2.8,1.276,20,
Bahrain,2006,2.874360085,,,75.56646341,4.062038948,28.24395243,95.42373897,43.5795614,1.040249944,2.74,1.315,19,
Bahrain,2007,2.575000048,,,75.7077561,6.611401333,32.91,108.1005238,40.91302281,,1.97,1.401,18,
Bahrain,2008,2.496779919,,,75.8475122,8.38842405,51.95,129.0979339,53.77418606,,1.9,1.442,17,
Bahrain,2009,,,,75.98778049,11.708639,53,117.6607732,62.66847375,,1.8,1.477,17,
Bahrain,2010,,94.55679321,,76.12756098,12.3779777,55,125.2084477,97.51696438,,,1.489,16,
Bahrain,2011,,,,76.26785366,22.55021025,76.9999665,131.009991,119.4474179,,,0.913,16,
Bahrain,2012,2.64470005,,,76.40763415,22.41470239,88,161.1670576,134.2254703,,2.1,0.915,16,
Bahrain,2013,,,,76.54595122,22.52383515,90.0000397,165.9088811,140.0594475,,,,15,
Bahrain,2014,,,,76.68326829,21.3949592,90.50313348,173.2739335,176.9547627,,,,15,0.099770002
Bahrain,2015,,95.71726227,,,18.60970519,93.47830114,185.2619572,187.3315922,,,,15,
Bahrain,2016,,,,,,,,,,,,,
Bangladesh,1980,0.937600017,,,53.48804878,,,0,,0.323049992,0.215800002,0.120499998,,
Bangladesh,1981,1.071499944,29.22723007,,53.92802439,,,0,,0.23567,0.225199997,,,
Bangladesh,1982,1.011639953,,,54.30307317,,,0,,,,,,
Bangladesh,1983,1.032670021,,,54.68956098,,,0,,,,,,
Bangladesh,1984,1.223029971,,,55.11443902,,,0,,0.414689988,,,,
Bangladesh,1985,1.271180034,,,55.59065854,,,0,,0.404619992,0.287800014,0.153899997,,
Bangladesh,1986,1.343490005,,,56.11519512,,,0,,0.471480012,,0.144099995,,
Bangladesh,1987,1.513640046,,,56.66858537,,,0,,0.463259995,,,,
Bangladesh,1988,,,,57.23487805,,,0,,0.480989993,,,,
Bangladesh,1989,,,,57.81565854,,,0,,0.49722001,,,,
Bangladesh,1990,1.519119978,,,58.41756098,,0,0,,0.509859979,0.304199994,0.176699996,569,
Bangladesh,1991,1.425660014,35.31930161,,59.05026829,,,0,,,0.308099985,0.1884,550,
Bangladesh,1992,1.631770015,,,59.71785366,,,0.000222359,,,,,531,
Bangladesh,1993,1.692620039,,,60.41880488,,,0.00043517,,,,,511,
Bangladesh,1994,,,,61.14553659,,,0.000940619,,,0.304899991,,495,
Bangladesh,1995,,,,61.88739024,,,0.0020856,,,,0.201,479,
Bangladesh,1996,,,,62.62956098,,,0.00326795,,,,,462,
Bangladesh,1997,1.952469945,,,63.35787805,,0.000751046,0.020809104,,,,0.2,446,
Bangladesh,1998,,,,64.05914634,,0.003684813,0.058833439,,0.939779997,,,432,
Bangladesh,1999,2.132819891,,,64.72382927,,0.036170407,0.114644643,,0.990570009,0.300000012,,415,
Bangladesh,2000,2.125070095,,,65.34797561,,0.071039423,0.210751714,,1.028900027,,,399,
Bangladesh,2001,2.171930075,47.48550034,,65.93017073,,0.129807974,0.385958523,0.007475179,1.081390023,0.3,0.231,384,
Bangladesh,2002,2.017149925,,,66.47817073,,0.139920289,0.784635571,,1.100239992,0.34,,365,
Bangladesh,2003,2.069400072,,,67.00014634,,0.163877665,0.980702181,0.007214998,1.099889994,,0.249,349,
Bangladesh,2004,1.940140009,,0.125648807,67.49719512,,0.199036334,1.969454675,0.021300194,1.026110053,,0.257,333,
Bangladesh,2005,,,0.196460434,67.97185366,,0.241637326,6.28776238,0.020989299,1.065829992,0.3,0.302,319,
Bangladesh,2006,2.131289959,,0.345335836,68.42563415,,1,13.20573922,0.020712619,1.056689978,,0.309,303,
Bangladesh,2007,2.202219963,,0.498964746,68.85997561,0.029844924,1.8,23.46762823,0.040929736,1.053279996,,0.295,288,
Bangladesh,2008,2.05456996,,0.822461173,69.27785366,0.033790641,2.5,30.16828408,0.101178751,1.125329971,,,273,
